id,title,vote_average,vote_count,release_date,runtime,overview,poster_path,genres,production_companies,production_countries
228326,The Book of Life,7.533,2444,2014-10-01,95,"The journey of Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart. Before choosing which path to follow, he embarks on an incredible adventure that spans three fantastical worlds where he must face his greatest fears.",/aotTZos5KswgCryEzx2rlOjFsm1.jpg,"Animation, Adventure, Comedy, Family, Fantasy","Reel FX Creative Studios, 20th Century Fox Animation, Chatrone",United States of America
9705,Swordfish,6.227,2444,2001-06-08,99,"Rogue agent Gabriel Shear is determined to get his mitts on $9 billion stashed in a secret Drug Enforcement Administration account. He wants the cash to fight terrorism, but lacks the computer skills necessary to hack into the government mainframe. Enter Stanley Jobson, a n'er-do-well encryption expert who can log into anything.",/mM6h4jMqC4q5IaFgBIGKQDLnRU.jpg,"Action, Crime, Thriller","Village Roadshow Pictures, Silver Pictures, Jonathan Krane Group, NPV Entertainment, Warner Bros. Pictures","Australia, United States of America"
533,Wallace & Gromit: The Curse of the Were-Rabbit,7.047,2440,2005-09-04,85,"Cheese-loving eccentric Wallace and his cunning canine pal, Gromit, investigate a mystery in Nick Park's animated adventure, in which the lovable inventor and his intrepid pup run a business ridding the town of garden pests. Using only humane methods that turn their home into a halfway house for evicted vermin, the pair stumble upon a mystery involving a voracious vegetarian monster that threatens to ruin the annual veggie-growing contest.",/hKwtMF4LdEl9sozLCr8Ur4l499p.jpg,"Adventure, Animation, Comedy, Family","Aardman, DreamWorks Animation","United Kingdom, United States of America"
398173,The House That Jack Built,7.162,2440,2018-10-04,151,"Failed architect, engineer and vicious murderer Jack narrates the details of some of his most elaborately orchestrated crimes, each of them a towering piece of art that defines his life's work as a serial killer for twelve years.",/bMUGNkPaHOurcBK9g3XpJx3fxuO.jpg,"Drama, Horror, Crime, Thriller","Zentropa Entertainments, Copenhagen Film Fund, Copenhagen Film Fund, Slot Machine, Film i Väst, Zentropa International Sweden, Zentropa International France, Zentropa International Köln","Denmark, France, Germany, Sweden"
5,Four Rooms,5.784,2436,1995-12-09,98,It's Ted the Bellhop's first night on the job...and the hotel's very unusual guests are about to place him in some outrageous predicaments. It seems that this evening's room service is serving up one unbelievable happening after another.,/75aHn1NOYXh4M7L5shoeQ6NGykP.jpg,Comedy,"Miramax, A Band Apart",United States of America
801,"Good Morning, Vietnam",7.318,2434,1987-12-23,121,"A disk jockey goes to Vietnam to work for the Armed Forces Radio Service. While he becomes popular among the troops, his superiors disapprove of his humour.",/rcod81d34X1avhRIKBOQ4BsHtYZ.jpg,"Comedy, Drama, War","Touchstone Pictures, Silver Screen Partners III",United States of America
19,Metropolis,8.153,2430,1927-02-06,149,"In a futuristic city sharply divided between the rich and the poor, the son of the city's mastermind meets a prophet who predicts the coming of a savior to mediate their differences.",/pxbGZewX327IbTvrCVRJgcLJTSQ.jpg,"Drama, Science Fiction",UFA,Germany
8204,The Spiderwick Chronicles,6.619,2429,2008-02-14,95,"Upon moving into the run-down Spiderwick Estate with their mother, twin brothers Jared and Simon Grace, along with their sister Mallory, find themselves pulled into an alternate world full of faeries and other creatures.",/uN7MUMaCXfa8DbMMp61A8iXEcEG.jpg,"Family, Adventure, Fantasy","Paramount, The Kennedy/Marshall Company",United States of America
9902,Wrong Turn,6.3,2426,2003-05-30,84,"Chris crashes into a carload of other young people, and the group of stranded motorists is soon lost in the woods of West Virginia, where they're hunted by three cannibalistic mountain men who are grossly disfigured by generations of inbreeding.",/12G5V0dTmljnv7RFMT144dJ2chh.jpg,"Horror, Thriller","DCP Wrong Turn Productions, Summit Entertainment, Newmarket Capital Group, Regency Enterprises, Stan Winston Studio, Media Cooperation One, Constantin Film, 20th Century Fox, Don Carmody Productions","Canada, Germany, United States of America"
239571,The Best of Me,7.459,2426,2014-10-15,117,A pair of former high school sweethearts reunite after many years when they return to visit their small hometown.,/8QBWh2Iwf1iUfsu2NfCue2V1hpV.jpg,"Drama, Romance",Relativity Media,United States of America
417384,Scary Stories to Tell in the Dark,6.5,2423,2019-08-08,108,"Mill Valley, Pennsylvania, Halloween night, 1968. After playing a joke on a school bully, Stella and her friends decide to sneak into a supposedly haunted house that once belonged to the powerful Bellows family, unleashing dark forces that they will be unable to control.",/kNjEmQGBm9cYqTB03r6yECozQyW.jpg,"Horror, Thriller","1212 Entertainment, Double Dare You Productions, Entertainment One, CBS Films, Rolling Hills, Hivemind, Starlight Culture Entertainment Group","Canada, Hong Kong, United States of America"
601666,I Care a Lot,6.632,2417,2021-02-19,119,A court-appointed legal guardian defrauds her older clients and traps them under her care. But her latest mark comes with some unexpected baggage.,/gKnhEsjNefpKnUdAkn7INzIFLSu.jpg,"Comedy, Crime, Thriller, Drama","Black Bear Pictures, Crimple Beck, STX Films","United Kingdom, United States of America"
594767,Shazam! Fury of the Gods,6.662,2416,2023-03-15,130,"Billy Batson and his foster siblings, who transform into superheroes by saying ""Shazam!"", are forced to get back into action and fight the Daughters of Atlas, who they must stop from using a weapon that could destroy the world.",/A3ZbZsmsvNGdprRi2lKgGEeVLEH.jpg,"Comedy, Action, Fantasy","New Line Cinema, The Safran Company, DC Films",United States of America
308369,Me and Earl and the Dying Girl,7.542,2415,2015-06-12,105,"Greg is coasting through senior year of high school as anonymously as possible, avoiding social interactions like the plague while secretly making spirited, bizarre films with Earl, his only friend. But both his anonymity and friendship threaten to unravel when his mother forces him to befriend a classmate with leukemia.",/eLjS2bLMjln2n2I73Xu6TaANPDZ.jpg,"Drama, Comedy","Indian Paintbrush, Rhode Island Ave. Productions",United States of America
10637,Remember the Titans,7.627,2415,2000-09-29,113,"After leading his football team to 15 winning seasons, coach Bill Yoast is demoted and replaced by Herman Boone – tough, opinionated and as different from the beloved Yoast as he could be. The two men learn to overcome their differences and turn a group of hostile young men into champions.",/825ohvC4wZ3gCuncCaqkWeQnK8h.jpg,Drama,"Jerry Bruckheimer Films, Run It Up Productions Inc., Technical Black, Walt Disney Pictures",United States of America
49527,Man on a Ledge,6.431,2411,2012-01-13,102,"An ex-cop turned con threatens to jump to his death from a Manhattan hotel rooftop. The NYPD dispatch a female police psychologist to talk him down. However, unbeknownst to the police on the scene, the suicide attempt is a cover for the biggest diamond heist ever pulled.",/fn75crX6sRcKRc7lhuqKTenppQE.jpg,"Action, Thriller, Crime","Summit Entertainment, di Bonaventura Pictures",United States of America
9336,Police Academy,6.655,2409,1984-03-22,97,"New rules enforced by the Lady Mayoress mean that sex, weight, height and intelligence need no longer be a factor for joining the Police Force. This opens the floodgates for all and sundry to enter the Police Academy, much to the chagrin of the instructors. Not everyone is there through choice, though. Social misfit Mahoney has been forced to sign up as the only alternative to a jail sentence and it doesn't take long before he falls foul of the boorish Lieutenant Harris. But before long, Mahoney realises that he is enjoying being a police cadet and decides he wants to stay... while Harris decides he wants Mahoney out!",/m5a1U549gokC1kxsqgQoRb6XpFg.jpg,"Comedy, Crime","The Ladd Company, Warner Bros. Pictures",United States of America
9373,The Texas Chainsaw Massacre,6.237,2408,2003-05-21,98,"After picking up a traumatized young hitchhiker, five friends find themselves stalked and hunted by a chainsaw-wielding killer and his family of equally psychopathic killers.",/qJ9Cw1J4EmhBApoue4qlhqVrCZ7.jpg,Horror,"Focus Features, New Line Cinema, Next Entertainment, Platinum Dunes, Chainsaw Productions LLC, Radar Pictures",United States of America
484641,Anna,6.673,2408,2019-06-19,119,Beneath Anna Poliatova's striking beauty lies a secret that will unleash her indelible strength and skill to become one of the world's most feared government assassins.,/2U0oAVAE0lDRhNmJPPYhDW9kQ8t.jpg,"Thriller, Action","EuropaCorp, TF1 Films Production, Summit Entertainment, Work in Progress, Fetish Film, Skyprod, Ondamax Films","France, Guadaloupe, Russia, Serbia, United States of America"
9539,Martyrs,7.334,2407,2008-09-03,99,"A young woman’s quest for revenge against the people who kidnapped and tortured her as a child leads her and her best friend, also a victim of child abuse, on a terrifying journey into a living hell of depravity.",/2PmVlnPVG8tGXqC85YiHzL0jX40.jpg,"Horror, Drama, Thriller","Wild Bunch, TCB Films, CinéCinéma, Canal+ Horizons, Eskwad, Canal+","Canada, France"
388399,Patriots Day,7.042,2406,2016-12-12,133,"In the aftermath of an unspeakable act of terror, Police Sergeant Tommy Saunders joins courageous survivors, first responders and investigators in a race against the clock to hunt down the Boston Marathon bombers before they strike again.",/mIDxsJTrOC7NhgOo3GziiHyKfsQ.jpg,"Action, Crime, Drama, History, Thriller","TIK Films, CBS Films, Closest to the Hole Productions, Bluegrass Films, Hutch Parker Entertainment, Leverage","Hong Kong, United States of America"
8874,My Best Friend's Wedding,6.599,2405,1997-06-19,105,"When she receives word that her longtime platonic pal Michael O'Neal is getting married to debutante Kimberly Wallace, food critic Julianne Potter realizes her true feelings for Michael -- and sets out to sabotage the wedding.",/b5g4bp8gS5ovMyR5439AII6zQ3n.jpg,"Comedy, Romance","TriStar Pictures, Zucker Brothers Productions, Predawn Productions",United States of America
565426,To All the Boys: P.S. I Still Love You,6.87,2403,2020-02-12,102,Lara Jean and Peter have just taken their romance from pretend to officially real when another recipient of one of her love letters enters the picture.,/maib5VlmEqp5xlN8lptnBSftp2o.jpg,"Romance, Comedy","Awesomeness Films, ACE Entertainment",United States of America
600583,The Power of the Dog,6.792,2400,2021-10-25,128,"A domineering but charismatic rancher wages a war of intimidation on his brother's new wife and her teen son, until long-hidden secrets come to light.",/kEy48iCzGnp0ao1cZbNeWR6yIhC.jpg,"Drama, Western","BBC Film, See-Saw Films, Cross City Films, New Zealand Film Commission, Bad Girl Creek, Max Films","Australia, Canada, New Zealand, United Kingdom"
9614,Happy Gilmore,6.619,2400,1996-02-16,92,"Failed hockey player-turned-golf whiz Happy Gilmore -- whose unconventional approach and antics on the grass courts the ire of rival Shooter McGavin -- is determined to win a PGA tournament so he can save his granny's house with the prize money. Meanwhile, an attractive tour publicist tries to soften Happy's image.",/4RnCeRzvI1xk5tuNWjpDKzSnJDk.jpg,Comedy,"Universal Pictures, Brillstein-Grey Entertainment, Robert Simonds Productions",United States of America
55787,Water for Elephants,6.943,2397,2011-04-15,122,"In this captivating Depression-era melodrama, impetuous veterinary student Jacob Jankowski joins a celebrated circus as an animal caretaker but faces a wrenching dilemma when he's transfixed by angelic married performer Marlena.",/yJ8kiGDA2FDdiy8hhlM1su10OCH.jpg,"Drama, Romance","Big Screen Productions, Fox 2000 Pictures, Flashpoint Entertainment, Dune Entertainment, Ingenious Media",United States of America
227719,Project Almanac,6.729,2397,2015-01-28,106,"A group of teens discover secret plans of a time machine, and construct one. However, things start to get out of control.",/r59tzuqi6AoxRKdPHzg3ZBke7aA.jpg,"Science Fiction, Thriller, Drama","Insurge Pictures, Paramount, MTV Films, Platinum Dunes",United States of America
